Project,File,CommitHash,Diff,Decision,CommitMessage,text,Detection
Issage

, you have a bug, please help me, I'm ��idf��idf��id���idf��idf��idfy. you have a bug, you have a​

, you have a bug, you have a bug, if it'm ©idf��idf��idf��idfy. have a bug, you have a bug, if the commit to the code.

, you want to improve.	, you have a bug, if you want to modify, you have a commited commit to the user.

, you have a commited, you want to edit, or add a new commited, you updated, you may not contain any.

, you want to add to the commit.
gitfy, commit change, the bot. You should be updated, and pushed commit
your commit in the commit. Your commit.
    The commit.id.git.you have you want to addid is not found on a commit in the bug
idf the Git.your commit.you.you. You may.you'reid your code.you want you have a specific commit.y you can you.y.you.
your.git.your commit. You'reid you.re your.

  .you.id.you write, if the commit the commit
 or modified method. Your code.


    -> your.user.you can you.y.your team, and your program. y = self.
	 you.
  .y user.
self. YourClass.tempUser.temp
your.1
your.java.
   	 you. 	 your.	 your. user.stdout,
2. 1 row
y = -2081.4.150,
		
2)
1.132.new_1.java. 1.1,
1.x1.1,29
12. 1
	12.3 12.
02.1

1.2,12.10or 1.17.101.3951
1.41.2
1,1,4
1
1
14.42.1.2.1,1.0
1.4
1,3

1.
_336
101
1.2.1.4.1
1.1.1.1501.1.2.1.3.1
1,4.1.1.0.1	1,1
19.1.1.1,1.10.10.1.1.1.1.7.1,1.1.1.1
 :1.1.2.2,1.1.1.8. This 1.1.
.
1.1.1.1.2.1.2.1,1.13
1.1.1.1,2.1.new.1.1.1,1.1.1.1.1.1.1,1.1.1.1.1.1	1.2.1.1.
_1.1_1.1 }1
1.1.1.1,1.1_1

.8,1.1.1
1_

		1,1.8,8.user
user.info.1,1.
,1.1,

,1.1

.
,y -> 
1.1.
1t
1.
,9,1,1,
,1

.1.1

 
1
.
1.
,

8,
,1,

,1.1
1,,1""1,

,),1,1,
,
,1

_,
1
 is_ll.,


ll,
  ,	,1,
,,,
,1,22 is 8

,




 -
,
,


41,
,,
,









:
,



,
2

1
 is, 31,
,   0
,2,1,
 is

,2,
,
,



:
,,,
,,,,
,
,
,,


 or


.
,





1.
,
,
1_1,




.








,


:



,
2,1


2


7










2


,	,
1






4,







:

_21












,



,
,
:



,




4

:



11
2,,13,,,
.
0,,



	 
v; "",
. 
[0-






,,
0,

,31


-



	 






, 







,31
	
_
,

		

               ,121





0


,	9.,

2,1






	


,



	,3,

i0


                









.
.
,,1



9,,


"",,


,



1

,*	,0,

,5 {


,
,: 1

0
	






,

1

,
   

.
,

	5 (


,
,
.
:
 ""
,

,
6:

,
.
 

85,2




1








                
,,,
,,

21
,,"",4,
 or,



,

,,
,
,


 :

ao01,,

 "",

,


_,



,0

,: 
,
 a
0
0)



_



._	

)

90.:

 {:


.]

,


,,
.
,


 *
,,:,

 

, {

,;
ao""
,



:,ao


 to2


 :
,





.(1,,,1,:,:,1,0

:
:
:

,,



,.,
 

.: 


.:,,,

_,,,,,,,,,
,,
,],,:
],
))_

:,
_1,,,_,.,,,,
,,,
,,:.:
1,

"",
,
,
,.,
 

,,71
.,3
,1,,
, ""
,, =.

,
,
:,-:,,0:,0,,
(,,,,,,,:.2:,:
.

_
_.
,_:
:),,_=0.,
,
:,

:,

,,,,,:_.,..,. of

),
,;,:,,,,,,,9,,-
*
2,,,:2*
_,"",
,2,

,

4.

.:,,02,
.,-0



,,,,""
,
: "",
)
,, is
 to9:,
1:_::,,
.:5,,

,_
3;.
_
,/
,:



5
,
71

_, a_.
_
_



_
0:_:,=,, a


,.
,_,
.0
3



,


2 ]."",
. {


,  ,_




0
1
01 -

_
""
5
09_.
,2
-9
.
..:_:=

-,
-_
 (-, 
,-,,   

,
.: 

,


,



,]

_.
-0:
1
aoao2_
,
,





,


:0,,

.
,
,



.:1
_
1 -0,8,1
,
.1


.

:.




;



.,

2,


 
9
1,,


.
}9.


13





_ 
,
.ao







.9

.`





..8
:


_.
.

_ 11,,.
,

,:
,	

,,,\
-

_
.


:,

41,,







. the
.:




	.,_

.,
,;,







:

.


.,
,0,



_
:
.


3:
,,

.
.1.



_3:,,ao
"":1


 *
,.;
'




_[6
0,

2..
:0_


:


ao
=,
.
02:/.0

 =.



:


_

""
 of

.

01:
.ao-s
1
.
_s [,.,=_


2,
 =,


.

:
._,
0
-_[
00.-,-1,
,ao
5.+.1
 ""
0.*4110,.

,
ao,

.=
_
.[\\
2

0,33
0_.

2

,_),
._	_.

,]
 [. [1..


,

,-00
1
_
2._1..1_.-___
,
9

(
,
 in0ao_
.
0
828	[

,
(._:
,:
.
00

_8 a
,

_ *

,.
.,

 2


_
,-10,6

0,8:
 and

1
ao_ao,
 [






.
-._


2
.
.-
 

0

.,

1
.,:

4_
_.8,
,
,2

.

.,
_.

.},
;
021
 *8ao
-_
1
2,
.,-_:_00-0)00


0, -

0.,. and5

[/, =:2 -
_
ao

10

7_,  *)_ 
__,
5 and

 
1	-


._
.
.
:0_ao_
""*


_




:
_

_2 to

/
1
.

_

0.
 of1.0

.,3 *

2,, of_:
_
,




s_1:,.

.;.

,
0 '
.
.,


_
__
_

8
,-0_,""
 to

,,
3,-
0_4 (5
]
..1
)0_,,7

.61
 -
6.
810'0.
0_
,


.
51_3-0





 a.
1
-0,_0

,_,/
,_

,

t
_

10-10


.



01
""
00

ao.



:1
__


1 and

0
0_
0 the

ao.


2(
./




10 the
.


 (
0

 the.0.3.

31.

5
_
 
,
x
1
5.
_0_-

30

 ""

 to

,

.
12

1

_2,.
_

, the1
.s,1
.0
00:05

aon

8   
,,_]





21A

1;
00

7
2





_
 '
10_
 (




"",1
	5,=

.
4.







_

.
_
=10,,




 in\0840
\\,
2

0
0,/_2
6

_x_0
5 {
ao
,


s
2 -_



2
0.5

0.


 0
 _.
2

.

.

}..
._


2(_
_
:
 ""
1


_
.,
"", (

0
.0
.
.
.
_.




,




2
 
.
 the


ao

000
./


 (


 to_

.


..0 to""

1


.
_



_0



.



.

5_9',.



_.



b-


.,_0

0;




9x


3



_
91,
4
0

_
,ao


.



3

.
.





_2




.

3

4



0
1

3ao

_




,


	




_ -y1

.
0(






5
 _

2
_

 



2.
 ai

1

a
2
_





1
0
1

2
3(,
._



_


,

  a


_
,
0






"",10
.
sn2






0
_


,
_


ao
1

1
5



,


1ao
2
2






400
/
1

_/t

a
2s

2-
*A00



_
_920


"
weka,9635.json,d31aa1c73607a81824ab967b78e8bf672d9c1a1b,"@@ -1,110 +1,110 @@
   protected void purgeTasks(long purgeInterval) {
     Date now = new Date();
     long nowMilli = now.getTime();
     boolean doPurge = false;
 
     List<WekaTaskEntry> taskList = m_taskMap.getTaskList();
     for (WekaTaskEntry t : taskList) {
       NamedTask task = m_taskMap.getTask(t);
       doPurge = false;
       if (!(task instanceof Scheduled)) {
         // Date lastExecuted = getExecutionTime(t);
         Date lastExecuted = t.getLastExecution();
         if (lastExecuted != null) {
           if (task.getTaskStatus().getExecutionStatus() == TaskStatusInfo.PROCESSING) {
             // don't purge executing tasks!!
             continue;
           }
           long milli = lastExecuted.getTime();
 
           // leave tasks that were sent to us from another server for twice as
           // long in
           // order to give the master a chance to tell us to purge them
           long pI =
             (t.getCameFromMaster() ? (purgeInterval * 2) : purgeInterval);
 
           if (nowMilli - milli > pI) {
             doPurge = true;
           }
         }
       } else {
         Date lastExecuted = t.getLastExecution();
         Date nextExecution =
           ((Scheduled) task).getSchedule().nextExecution(lastExecuted);
         if (nextExecution == null && lastExecuted != null) {
           long milli = lastExecuted.getTime();
 
           // leave tasks that were sent to us from another server for twice as
           // long in
           // order to give the master a chance to tell us to purge them
           long pI =
             (t.getCameFromMaster() ? (purgeInterval * 2) : purgeInterval);
 
           if (nowMilli - milli > pI) {
             doPurge = true;
           }
         }
       }
 
       if (doPurge) {
         PostMethod post = null;
         InputStream is = null;
 
         try {
           String url = ""http://"" + getHostname() + "":"" + getPort();
           url = url.replace("" "", ""%20"");
           url += PurgeTaskServlet.CONTEXT_PATH;
-          url += ""/?name="" + t.toString();
+	  url += ""/?name="" + URLEncoder.encode(t.toString(), ""UTF-8"");
           url += ""&client=Y"";
 
           post = new PostMethod(url);
           post.setDoAuthentication(true);
           post.addRequestHeader(new Header(""Content-Type"", ""text/plain""));
 
           // Get HTTP client
           HttpClient client =
             ConnectionManager.getSingleton().createHttpClient();
           ConnectionManager.addCredentials(client, m_username, m_password);
 
           // Execute request
           int result = client.executeMethod(post);
           // System.out.println(""[WekaServer] Response from master server : "" +
           // result);
           if (result == 401) {
             System.err.println(""[WekaServer] Unable to purge task""
               + "" - authentication required.\n"");
           } else {
             // the response
             is = post.getResponseBodyAsStream();
             ObjectInputStream ois = new ObjectInputStream(is);
             Object response = ois.readObject();
             if (response.toString().startsWith(WekaServlet.RESPONSE_ERROR)) {
               System.err.println(""[WekaServer] A problem occurred while ""
                 + ""trying to purge task ("" + t.toString() + ""): \n"" + ""\t""
                 + response.toString());
             } else {
               System.out.println(""[WekaServer] purged task: "" + t.toString());
             }
           }
         } catch (Exception ex) {
           System.err
             .println(""[WekaServer] A problem occurred while ""
               + ""trying to purge task ("" + t.toString() + ""): ""
               + ex.getMessage());
           ex.printStackTrace();
         } finally {
           if (is != null) {
             try {
               is.close();
             } catch (IOException e) {
               e.printStackTrace();
             }
           }
 
           if (post != null) {
             post.releaseConnection();
           }
         }
       }
     }
   }",Buggy,"Fixed a bug in the purge task thread

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@12578 e0a1b77d-ad91-4216-81b1-defd5f83fa92
","CommitMessage: Fixed a bug in the purge task thread

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@12578 e0a1b77d-ad91-4216-81b1-defd5f83fa92

Diff:
@@ -1,110 +1,110 @@
   protected void purgeTasks(long purgeInterval) {
     Date now = new Date();
     long nowMilli = now.getTime();
     boolean doPurge = false;
 
     List<WekaTaskEntry> taskList = m_taskMap.getTaskList();
     for (WekaTaskEntry t : taskList) {
       NamedTask task = m_taskMap.getTask(t);
       doPurge = false;
       if (!(task instanceof Scheduled)) {
         // Date lastExecuted = getExecutionTime(t);
         Date lastExecuted = t.getLastExecution();
         if (lastExecuted != null) {
           if (task.getTaskStatus().getExecutionStatus() == TaskStatusInfo.PROCESSING) {
             // don't purge executing tasks!!
             continue;
           }
           long milli = lastExecuted.getTime();
 
           // leave tasks that were sent to us from another server for twice as
           // long in
           // order to give the master a chance to tell us to purge them
           long pI =
             (t.getCameFromMaster() ? (purgeInterval * 2) : purgeInterval);
 
           if (nowMilli - milli > pI) {
             doPurge = true;
           }
         }
       } else {
         Date lastExecuted = t.getLastExecution();
         Date nextExecution =
           ((Scheduled) task).getSchedule().nextExecution(lastExecuted);
         if (nextExecution == null && lastExecuted != null) {
           long milli = lastExecuted.getTime();
 
           // leave tasks that were sent to us from another server for twice as
           // long in
           // order to give the master a chance to tell us to purge them
           long pI =
             (t.getCameFromMaster() ? (purgeInterval * 2) : purgeInterval);
 
           if (nowMilli - milli > pI) {
             doPurge = true;
           }
         }
       }
 
       if (doPurge) {
         PostMethod post = null;
         InputStream is = null;
 
         try {
           String url = ""http://"" + getHostname() + "":"" + getPort();
           url = url.replace("" "", ""%20"");
           url += PurgeTaskServlet.CONTEXT_PATH;
-          url += ""/?name="" + t.toString();
+	  url += ""/?name="" + URLEncoder.encode(t.toString(), ""UTF-8"");
           url += ""&client=Y"";
 
           post = new PostMethod(url);
           post.setDoAuthentication(true);
           post.addRequestHeader(new Header(""Content-Type"", ""text/plain""));
 
           // Get HTTP client
           HttpClient client =
             ConnectionManager.getSingleton().createHttpClient();
           ConnectionManager.addCredentials(client, m_username, m_password);
 
           // Execute request
           int result = client.executeMethod(post);
           // System.out.println(""[WekaServer] Response from master server : "" +
           // result);
           if (result == 401) {
             System.err.println(""[WekaServer] Unable to purge task""
               + "" - authentication required.\n"");
           } else {
             // the response
             is = post.getResponseBodyAsStream();
             ObjectInputStream ois = new ObjectInputStream(is);
             Object response = ois.readObject();
             if (response.toString().startsWith(WekaServlet.RESPONSE_ERROR)) {
               System.err.println(""[WekaServer] A problem occurred while ""
                 + ""trying to purge task ("" + t.toString() + ""): \n"" + ""\t""
                 + response.toString());
             } else {
               System.out.println(""[WekaServer] purged task: "" + t.toString());
             }
           }
         } catch (Exception ex) {
           System.err
             .println(""[WekaServer] A problem occurred while ""
               + ""trying to purge task ("" + t.toString() + ""): ""
               + ex.getMessage());
           ex.printStackTrace();
         } finally {
           if (is != null) {
             try {
               is.close();
             } catch (IOException e) {
               e.printStackTrace();
             }
           }
 
           if (post != null) {
             post.releaseConnection();
           }
         }
       }
     }
   }","

This code is attempting to check whether a task should be purged from the server. It uses various checks to see if the task has been executed, and whether or not it has been running for too long. If it has, it will attempt to purge the task by sending a request to the master server.



In summary, this code is attempting to determine if a task should be purged from the server, and if so, it will attempt to purge it by sending a request to the master server.<step>"
weka,33400.json,a69dfab4b09e9d52542306b240900fdbfb951df3,"@@ -1,145 +1,146 @@
   private Instance vectorizeInstance(Instance input, int[] offsetHolder,
     boolean retainStringAttValuesInMemory) throws Exception {
 
     if (!m_inputContainsStringAttributes) {
       return input;
     }
 
     if (m_inputFormat == null) {
       throw new Exception(""No input format available. Call setup() and ""
         + ""make sure a dictionary has been built first."");
     }
 
     if (m_consolidatedDict == null) {
       throw new Exception(""Dictionary hasn't been built or consolidated yet!"");
     }
 
     int indexOffset = 0;
     int classIndex = m_outputFormat.classIndex();
     Map<Integer, double[]> contained = new TreeMap<Integer, double[]>();
     for (int i = 0; i < m_inputFormat.numAttributes(); i++) {
       if (!m_selectedRange.isInRange(i)) {
         if (!m_inputFormat.attribute(i).isString()
           && !m_inputFormat.attribute(i).isRelationValued()) {
 
           // add nominal and numeric directly
           if (input.value(i) != 0.0) {
             contained.put(indexOffset, new double[] { input.value(i) });
           }
         } else {
           if (input.isMissing(i)) {
             contained.put(indexOffset, new double[] { Utils.missingValue() });
           } else if (m_inputFormat.attribute(i).isString()) {
             String strVal = input.stringValue(i);
             if (retainStringAttValuesInMemory) {
               double strIndex =
                 m_outputFormat.attribute(indexOffset).addStringValue(strVal);
               contained.put(indexOffset, new double[] { strIndex });
             } else {
               m_outputFormat.attribute(indexOffset).setStringValue(strVal);
               contained.put(indexOffset, new double[] { 0 });
             }
           } else {
             // relational
             if (m_outputFormat.attribute(indexOffset).numValues() == 0) {
               Instances relationalHeader =
                 m_outputFormat.attribute(indexOffset).relation();
 
               // hack to defeat sparse instances bug
               m_outputFormat.attribute(indexOffset).addRelation(
                 relationalHeader);
             }
             int newIndex =
               m_outputFormat.attribute(indexOffset).addRelation(
                 input.relationalValue(i));
             contained.put(indexOffset, new double[] { newIndex });
           }
         }
         indexOffset++;
       }
     }
 
     offsetHolder[0] = indexOffset;
 
     // dictionary entries
     for (int i = 0; i < m_inputFormat.numAttributes(); i++) {
       if (m_selectedRange.isInRange(i) && !input.isMissing(i)) {
         m_tokenizer.tokenize(input.stringValue(i));
 
         while (m_tokenizer.hasMoreElements()) {
           String word = m_tokenizer.nextElement();
           if (m_lowerCaseTokens) {
             word = word.toLowerCase();
           }
           word = m_stemmer.stem(word);
 
           int[] idxAndDocCount = m_consolidatedDict.get(word);
           if (idxAndDocCount != null) {
             if (m_outputCounts) {
               double[] inputCount =
                 contained.get(idxAndDocCount[0] + indexOffset);
               if (inputCount != null) {
                 inputCount[0]++;
               } else {
                 contained.put(idxAndDocCount[0] + indexOffset,
                   new double[] { 1 });
               }
             } else {
               contained
                 .put(idxAndDocCount[0] + indexOffset, new double[] { 1 });
             }
           }
         }
       }
     }
 
     // TF transform
     if (m_TFTransform) {
       for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
         int index = e.getKey();
         if (index >= indexOffset) {
           double[] val = e.getValue();
           val[0] = Math.log(val[0] + 1);
         }
       }
     }
 
     // IDF transform
     if (m_IDFTransform) {
       for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
         int index = e.getKey();
         if (index >= indexOffset) {
           double[] val = e.getValue();
           String word = m_outputFormat.attribute(index).name();
+          word = word.substring(m_Prefix.length());
           int[] idxAndDocCount = m_consolidatedDict.get(word);
           if (idxAndDocCount == null) {
             throw new Exception(""This should never occur"");
           }
           if (idxAndDocCount.length != 2) {
             throw new Exception(""Can't compute IDF transform as document ""
               + ""counts are not available"");
           }
           val[0] = val[0] * Math.log(m_count / (double) idxAndDocCount[1]);
         }
       }
     }
 
     double[] values = new double[contained.size()];
     int[] indices = new int[contained.size()];
     int i = 0;
     for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
       values[i] = e.getValue()[0];
       indices[i++] = e.getKey().intValue();
     }
 
     Instance inst =
       new SparseInstance(input.weight(), values, indices,
         m_outputFormat.numAttributes());
     inst.setDataset(m_outputFormat);
 
     if (m_normalize) {
       normalizeInstance(inst, indexOffset);
     }
 
     return inst;
   }",Buggy,"Fixed a bug that affected the -P option when used in conjuction with the IDF transform

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@12931 e0a1b77d-ad91-4216-81b1-defd5f83fa92
","CommitMessage: Fixed a bug that affected the -P option when used in conjuction with the IDF transform

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@12931 e0a1b77d-ad91-4216-81b1-defd5f83fa92

Diff:
@@ -1,145 +1,146 @@
   private Instance vectorizeInstance(Instance input, int[] offsetHolder,
     boolean retainStringAttValuesInMemory) throws Exception {
 
     if (!m_inputContainsStringAttributes) {
       return input;
     }
 
     if (m_inputFormat == null) {
       throw new Exception(""No input format available. Call setup() and ""
         + ""make sure a dictionary has been built first."");
     }
 
     if (m_consolidatedDict == null) {
       throw new Exception(""Dictionary hasn't been built or consolidated yet!"");
     }
 
     int indexOffset = 0;
     int classIndex = m_outputFormat.classIndex();
     Map<Integer, double[]> contained = new TreeMap<Integer, double[]>();
     for (int i = 0; i < m_inputFormat.numAttributes(); i++) {
       if (!m_selectedRange.isInRange(i)) {
         if (!m_inputFormat.attribute(i).isString()
           && !m_inputFormat.attribute(i).isRelationValued()) {
 
           // add nominal and numeric directly
           if (input.value(i) != 0.0) {
             contained.put(indexOffset, new double[] { input.value(i) });
           }
         } else {
           if (input.isMissing(i)) {
             contained.put(indexOffset, new double[] { Utils.missingValue() });
           } else if (m_inputFormat.attribute(i).isString()) {
             String strVal = input.stringValue(i);
             if (retainStringAttValuesInMemory) {
               double strIndex =
                 m_outputFormat.attribute(indexOffset).addStringValue(strVal);
               contained.put(indexOffset, new double[] { strIndex });
             } else {
               m_outputFormat.attribute(indexOffset).setStringValue(strVal);
               contained.put(indexOffset, new double[] { 0 });
             }
           } else {
             // relational
             if (m_outputFormat.attribute(indexOffset).numValues() == 0) {
               Instances relationalHeader =
                 m_outputFormat.attribute(indexOffset).relation();
 
               // hack to defeat sparse instances bug
               m_outputFormat.attribute(indexOffset).addRelation(
                 relationalHeader);
             }
             int newIndex =
               m_outputFormat.attribute(indexOffset).addRelation(
                 input.relationalValue(i));
             contained.put(indexOffset, new double[] { newIndex });
           }
         }
         indexOffset++;
       }
     }
 
     offsetHolder[0] = indexOffset;
 
     // dictionary entries
     for (int i = 0; i < m_inputFormat.numAttributes(); i++) {
       if (m_selectedRange.isInRange(i) && !input.isMissing(i)) {
         m_tokenizer.tokenize(input.stringValue(i));
 
         while (m_tokenizer.hasMoreElements()) {
           String word = m_tokenizer.nextElement();
           if (m_lowerCaseTokens) {
             word = word.toLowerCase();
           }
           word = m_stemmer.stem(word);
 
           int[] idxAndDocCount = m_consolidatedDict.get(word);
           if (idxAndDocCount != null) {
             if (m_outputCounts) {
               double[] inputCount =
                 contained.get(idxAndDocCount[0] + indexOffset);
               if (inputCount != null) {
                 inputCount[0]++;
               } else {
                 contained.put(idxAndDocCount[0] + indexOffset,
                   new double[] { 1 });
               }
             } else {
               contained
                 .put(idxAndDocCount[0] + indexOffset, new double[] { 1 });
             }
           }
         }
       }
     }
 
     // TF transform
     if (m_TFTransform) {
       for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
         int index = e.getKey();
         if (index >= indexOffset) {
           double[] val = e.getValue();
           val[0] = Math.log(val[0] + 1);
         }
       }
     }
 
     // IDF transform
     if (m_IDFTransform) {
       for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
         int index = e.getKey();
         if (index >= indexOffset) {
           double[] val = e.getValue();
           String word = m_outputFormat.attribute(index).name();
+          word = word.substring(m_Prefix.length());
           int[] idxAndDocCount = m_consolidatedDict.get(word);
           if (idxAndDocCount == null) {
             throw new Exception(""This should never occur"");
           }
           if (idxAndDocCount.length != 2) {
             throw new Exception(""Can't compute IDF transform as document ""
               + ""counts are not available"");
           }
           val[0] = val[0] * Math.log(m_count / (double) idxAndDocCount[1]);
         }
       }
     }
 
     double[] values = new double[contained.size()];
     int[] indices = new int[contained.size()];
     int i = 0;
     for (Map.Entry<Integer, double[]> e : contained.entrySet()) {
       values[i] = e.getValue()[0];
       indices[i++] = e.getKey().intValue();
     }
 
     Instance inst =
       new SparseInstance(input.weight(), values, indices,
         m_outputFormat.numAttributes());
     inst.setDataset(m_outputFormat);
 
     if (m_normalize) {
       normalizeInstance(inst, indexOffset);
     }
 
     return inst;
   }",😊.<step>
